Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,GDP_per_Capita,Internet_Penetration,Profit Margin
7368,EMEA-2022-127243,2022-11-29,20221129,Joe Ross,France,Paris,EMEA,EU-WEST,Wells Fargo,1099,Finance,Strategic,FinanceHub,X13IOY2XPC,347.8,7,0.3,-24.84,46103.0840855884,88.6538,-7.14
7369,EMEA-2023-161851,2023-04-16,20230416,Dominic Bell,Germany,Hamburg,EMEA,EU-WEST,Mitsubishi,1050,Manufacturing,Strategic,ContactMatcher,P08XRQ5NND,15.57,3,0.7,-11.94,56103.7323182554,93.5,-76.67
7370,EMEA-2021-110345,2021-03-09,20210309,Connor Morrison,Sweden,Stockholm,EMEA,NOR,Humana,1049,Healthcare,SMB,FinanceHub,9WJZCE87PT,4.61,2,0.2,1.67,57117.4877440616,95.5293,36.25
7371,APJ-2020-107769,2020-10-28,20201028,Alison Coleman,Indonesia,Bandung,APJ,APAC,Philip Morris International,1075,Consumer Products,Strategic,Site Analytics,HRT3PHBEEQ,257.98,2,0.0,74.81,4925.43048751861,72.7808,29.0
7372,AMER-2023-123862,2023-01-08,20230108,Sarah Sanderson,United States,Jacksonville,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Marketing Suite - Gold,DVNQHP2TJA,153.78,11,0.0,44.6,84534.0407841548,93.1444,29.0
7373,AMER-2023-123862,2023-01-08,20230108,Sarah Sanderson,United States,Jacksonville,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Marketing Suite - Gold,USNWE1S0G4,61.02,3,0.0,0.61,84534.0407841548,93.1444,1.0
7374,AMER-2023-123862,2023-01-08,20230108,Sarah Sanderson,United States,Jacksonville,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Support,FIVYJ0K1QR,110.11,7,0.0,31.93,84534.0407841548,93.1444,29.0
7375,AMER-2023-123862,2023-01-08,20230108,Sarah Sanderson,United States,Jacksonville,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Storage,LY0M2GYJVY,7.89,1,0.0,3.55,84534.0407841548,93.1444,45.0
7376,AMER-2023-100580,2023-08-14,20230814,Julian Nash,United States,Seattle,AMER,NAMER,Amazon,1004,Tech,Strategic,ContactMatcher,T9CRE8P8EI,36.02,3,0.2,11.71,84534.0407841548,93.1444,32.5
7377,APJ-2023-145597,2023-11-03,20231103,Jennifer Dowd,Australia,Geelong,APJ,ANZ,Gazprom,1027,Energy,Strategic,ChatBot Plugin,SMYE48J3Z6,54.34,4,0.2,5.43,64603.9856308464,97.0631,10.0
7378,AMER-2020-132787,2020-09-19,20200919,Jonathan Marshall,Canada,Toronto,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Marketing Suite - Gold,1NI4FYS07D,92.52,6,0.0,24.98,54340.3477224733,93.9564,27.0
7379,EMEA-2021-136224,2021-05-31,20210531,Julian Newman,Sweden,Gothenburg,EMEA,NOR,Coca-Cola,1021,Consumer Products,SMB,ChatBot Plugin,S7515DO1ZA,10.27,3,0.2,1.16,57117.4877440616,95.5293,11.25
7380,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,Marketing Suite - Gold,PNLJHKFUR6,40.74,3,0.0,0.41,18587.1532203482,85.3951,1.0
7381,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,FinanceHub,2DIT3M6PD1,14.4,5,0.0,7.06,18587.1532203482,85.3951,49.0
7382,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,Site Analytics,LIQFF8AT73,149.95,5,0.0,41.99,18587.1532203482,85.3951,28.0
7383,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,Support,QC41S9XVO5,16.9,2,0.0,5.07,18587.1532203482,85.3951,30.0
7384,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,Support,KQJ9E4GNES,17.61,3,0.0,8.45,18587.1532203482,85.3951,48.0
7385,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,OneView,G05ADHYEUC,378.0,2,0.0,136.08,18587.1532203482,85.3951,36.0
7386,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,Support,L34TIBX6X8,17.64,3,0.0,8.64,18587.1532203482,85.3951,49.0
7387,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,Marketing Suite - Gold,KDREK7GT44,373.08,6,0.0,100.73,18587.1532203482,85.3951,27.0
7388,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,SaaS Connector Pack,FUOZOJSRQQ,1336.44,14,0.0,387.57,18587.1532203482,85.3951,29.0
7389,AMER-2022-105732,2022-09-14,20220914,Carol Campbell,Costa Rica,San José,AMER,LATAM,Home Depot,1047,Retail,SMB,Site Analytics,0IE01S8T5J,29.97,3,0.0,0.3,18587.1532203482,85.3951,1.0
7390,EMEA-2023-108035,2023-11-30,20231130,Joanne Carr,South Africa,Johannesburg,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,CXTI4VABP7,390.37,2,0.2,48.8,6267.186814093,75.6592,12.5
7391,EMEA-2023-108035,2023-11-30,20231130,Joanne Carr,South Africa,Johannesburg,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,SaaS Connector Pack,SR748H8D3X,101.52,5,0.2,19.04,6267.186814093,75.6592,18.75
7392,AMER-2023-160031,2023-12-05,20231205,Bella Payne,Mexico,Tijuana,AMER,LATAM,AmerisourceBergen,1007,Healthcare,SMB,Support,2MNA1MA3J7,74.35,3,0.2,23.24,14185.7812248529,81.1832,31.25
7393,AMER-2023-147844,2023-05-03,20230503,Victor Avery,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,Support,YDYMLVM7T7,15.7,5,0.0,7.06,84534.0407841548,93.1444,45.0
7394,AMER-2023-147844,2023-05-03,20230503,Victor Avery,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,ChatBot Plugin,3ISMJ760S1,59.52,3,0.0,15.48,84534.0407841548,93.1444,26.0
7395,AMER-2023-147844,2023-05-03,20230503,Victor Avery,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,Support,GTNEWZHUDO,34.4,5,0.0,15.82,84534.0407841548,93.1444,46.0
7396,EMEA-2022-110975,2022-12-26,20221226,Lisa Lawrence,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,Finance,Strategic,ContactMatcher,39ZOT2X0Z8,313.18,2,0.4,-120.05,53246.3676145108,96.2988,-38.33
7397,EMEA-2022-110975,2022-12-26,20221226,Lisa Lawrence,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,Finance,Strategic,FinanceHub,NBM03ECOLG,866.65,3,0.1,173.33,53246.3676145108,96.2988,20.0
7398,AMER-2020-141649,2020-09-30,20200930,Ella King,Mexico,Tijuana,AMER,LATAM,Aetna,1002,Healthcare,Strategic,OneView,EJ1UQFL7GI,795.41,6,0.2,59.66,14185.7812248529,81.1832,7.5
7399,APJ-2020-124807,2020-07-12,20200712,Alan Hudson,Australia,Sydney,APJ,ANZ,Honda Motor,1045,Manufacturing,SMB,Support,LFMWDPRA3S,35.86,9,0.2,13.0,64603.9856308464,97.0631,36.25
7400,APJ-2020-124807,2020-07-12,20200712,Alan Hudson,Australia,Sydney,APJ,ANZ,Honda Motor,1045,Manufacturing,SMB,Data Smasher,5NOY932A32,23.84,4,0.2,3.28,64603.9856308464,97.0631,13.75
7401,AMER-2022-110009,2022-09-09,20220909,Alexandra Slater,Canada,Toronto,AMER,NAMER,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,ZRAWGZPLV1,43.13,1,0.0,14.66,54340.3477224733,93.9564,34.0
7402,AMER-2022-110009,2022-09-09,20220909,Alexandra Slater,Canada,Toronto,AMER,NAMER,Trafigura Group,1100,Finance,SMB,Support,9IL8UZG8SV,30.87,7,0.0,14.2,54340.3477224733,93.9564,46.0
7403,EMEA-2023-168172,2023-08-07,20230807,Harry Mills,United Kingdom,London,EMEA,UKIR,Bosch,1076,Tech,SMB,Support,OCFC92CLN7,70.12,4,0.0,21.04,53246.3676145108,96.2988,30.0
7404,AMER-2021-100146,2021-05-14,20210514,Felicity King,United States,Las Vegas,AMER,NAMER,CVS Health,1026,Retail,Strategic,Marketing Suite,31NXVSHR65,509.96,5,0.15,42.0,84534.0407841548,93.1444,8.24
7405,AMER-2021-100146,2021-05-14,20210514,Felicity King,United States,Las Vegas,AMER,NAMER,CVS Health,1026,Retail,Strategic,SaaS Connector Pack,WOTDK0XP45,122.91,3,0.0,34.41,84534.0407841548,93.1444,28.0
7406,AMER-2021-100146,2021-05-14,20210514,Felicity King,United States,Las Vegas,AMER,NAMER,CVS Health,1026,Retail,Strategic,FinanceHub,LMRAQSR79K,97.57,2,0.2,-6.1,84534.0407841548,93.1444,-6.25
7407,AMER-2021-100146,2021-05-14,20210514,Felicity King,United States,Las Vegas,AMER,NAMER,CVS Health,1026,Retail,Strategic,FinanceHub,3QAQMM2GLL,722.35,3,0.2,81.26,84534.0407841548,93.1444,11.25
7408,APJ-2023-152079,2023-01-21,20230121,Lucas Oliver,Australia,Sydney,APJ,ANZ,Panasonic,1091,Tech,SMB,FinanceHub,2ZJCLRFHNY,11.52,5,0.2,4.18,64603.9856308464,97.0631,36.25
7409,AMER-2022-129728,2022-05-31,20220531,Jessica Hughes,United States,New York City,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Strategic,SaaS Connector Pack,M1HANESD0B,167.84,8,0.0,11.75,84534.0407841548,93.1444,7.0
7410,AMER-2020-121769,2020-04-08,20200408,Emily Ross,Mexico,Cancun,AMER,LATAM,American Express,1005,Finance,SMB,ContactMatcher,CKN6MELW20,172.11,1,0.4,-94.66,14185.7812248529,81.1832,-55.0
7411,EMEA-2020-103058,2020-07-23,20200723,Carol Campbell,United Kingdom,London,EMEA,UKIR,Home Depot,1047,Retail,SMB,Data Smasher,B0OQQSGXRW,99.98,2,0.0,8.0,53246.3676145108,96.2988,8.0
7412,EMEA-2023-121125,2023-05-31,20230531,Pippa Chapman,Belgium,Antwerp,EMEA,EU-WEST,China National Petroleum,1023,Energy,Enterprise,Site Analytics,3BA5MU0U06,156.79,1,0.2,17.64,56614.5679499036,95.7758,11.25
7413,EMEA-2023-121125,2023-05-31,20230531,Pippa Chapman,Belgium,Antwerp,EMEA,EU-WEST,China National Petroleum,1023,Energy,Enterprise,Data Smasher,Z7DUNF0RBQ,35.36,2,0.2,-3.09,56614.5679499036,95.7758,-8.75
7414,EMEA-2023-121125,2023-05-31,20230531,Pippa Chapman,Belgium,Antwerp,EMEA,EU-WEST,China National Petroleum,1023,Energy,Enterprise,SaaS Connector Pack,F3LLXXH0A6,13.59,1,0.2,-0.34,56614.5679499036,95.7758,-2.5
7415,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,NA9ZLL7Y2F,386.68,2,0.3,-5.52,46103.0840855884,88.6538,-1.43
7416,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,KE9K57UFO7,379.96,5,0.2,47.5,46103.0840855884,88.6538,12.5
7417,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,7MZTUTLPQM,539.91,3,0.4,-116.98,46103.0840855884,88.6538,-21.67
7418,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Support,A99XB37H9Y,41.24,5,0.2,13.92,46103.0840855884,88.6538,33.75
7419,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,ContactMatcher,8J3M6Y175Y,51.9,1,0.7,-41.52,46103.0840855884,88.6538,-80.0
7420,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,JFWCG3AF8J,552.56,5,0.2,-138.14,46103.0840855884,88.6538,-25.0
7421,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,ContactMatcher,N1PSY0TQJV,23.16,5,0.7,-15.44,46103.0840855884,88.6538,-66.67
7422,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,1OVYCQ7NE9,126.08,2,0.2,-28.37,46103.0840855884,88.6538,-22.5
7423,EMEA-2022-114013,2022-03-14,20220314,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Big Ol Database,P252S7MY5R,449.1,3,0.7,-643.71,46103.0840855884,88.6538,-143.33
7424,EMEA-2023-135069,2023-04-11,20230411,Michelle McLean,France,Paris,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,SMB,OneView,8QC8O57KWD,195.1,4,0.2,21.95,46103.0840855884,88.6538,11.25
7425,EMEA-2023-135069,2023-04-11,20230411,Michelle McLean,France,Paris,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,SMB,SaaS Connector Pack,OU1AW5ZXLR,36.67,3,0.2,6.42,46103.0840855884,88.6538,17.5
7426,APJ-2022-101693,2022-06-26,20220626,Diana Bell,Japan,Tokyo,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,FinanceHub,L3X2M7H8HW,85.25,2,0.3,-6.09,32487.0778047567,86.9815,-7.14
7427,APJ-2022-101693,2022-06-26,20220626,Diana Bell,Japan,Tokyo,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,SaaS Connector Pack,RSIECRTISW,32.71,2,0.6,-26.17,32487.0778047567,86.9815,-80.0
7428,EMEA-2020-164763,2020-03-17,20200317,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,ContactMatcher,WHRKMG8G3B,11.43,3,0.0,5.37,5389.47314453125,82.3755,47.0
7429,EMEA-2020-164763,2020-03-17,20200317,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,ContactMatcher,J0AWCOI1I9,30.44,2,0.0,14.92,5389.47314453125,82.3755,49.0
7430,EMEA-2020-164763,2020-03-17,20200317,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,Support,FVNANEUUN0,12.96,2,0.0,6.35,5389.47314453125,82.3755,49.0
7431,EMEA-2020-164763,2020-03-17,20200317,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,Support,OI93TE94KW,16.0,4,0.0,7.68,5389.47314453125,82.3755,48.0
7432,EMEA-2020-164763,2020-03-17,20200317,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,OneView,KX6OWZIDF9,32.67,3,0.0,8.49,5389.47314453125,82.3755,26.0
7433,AMER-2020-161249,2020-08-09,20200809,Heather Dyer,Chile,Santiago,AMER,LATAM,Goldman Sachs Group,1042,Finance,SMB,Storage,WBPWAMF066,4.46,3,0.2,-0.95,16709.8893972307,94.4574,-21.25
7434,AMER-2020-161249,2020-08-09,20200809,Heather Dyer,Chile,Santiago,AMER,LATAM,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,894TOLBBU3,9.35,5,0.7,-6.54,16709.8893972307,94.4574,-70.0
7435,AMER-2021-148180,2021-07-26,20210726,Dominic Bell,United States,Denver,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,ContactMatcher,40TI89SZKI,9.14,3,0.2,3.09,84534.0407841548,93.1444,33.75
7436,AMER-2021-148180,2021-07-26,20210726,Dominic Bell,United States,Denver,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,ContactMatcher,TWRXC62IYL,23.14,6,0.2,8.39,84534.0407841548,93.1444,36.25
7437,AMER-2021-148180,2021-07-26,20210726,Dominic Bell,United States,Denver,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,ChatBot Plugin,GAN8TOKBA4,99.2,5,0.0,25.79,84534.0407841548,93.1444,26.0
7438,AMER-2020-165568,2020-02-16,20200216,Colin Bell,Canada,Toronto,AMER,NAMER,Enel,1013,Energy,Strategic,ContactMatcher,7CTTJTEOZI,21.36,5,0.2,7.21,54340.3477224733,93.9564,33.75
7439,AMER-2021-145457,2021-03-24,20210324,Julian Langdon,Canada,Regina,AMER,NAMER,BMW,1039,Manufacturing,Strategic,SaaS Connector Pack,WSG3R09Z7V,46.9,5,0.0,13.13,54340.3477224733,93.9564,28.0
7440,AMER-2023-163657,2023-09-03,20230903,Luke Churchill,United States,New York City,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,ContactMatcher,H2535WDTZJ,18.72,5,0.2,6.55,84534.0407841548,93.1444,35.0
7441,AMER-2023-163657,2023-09-03,20230903,Luke Churchill,United States,New York City,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,ContactMatcher,YLIUQM6VQL,236.53,2,0.2,-2.96,84534.0407841548,93.1444,-1.25
7442,AMER-2021-120446,2021-11-16,20211116,Alexander James,United States,Seattle,AMER,NAMER,Daimler,1052,Transportation,Strategic,FinanceHub,W0STYS15CZ,18.9,3,0.0,8.69,84534.0407841548,93.1444,46.0
7443,APJ-2020-109932,2020-12-09,20201209,Katherine Rutherford,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,Strategic,Support,9OVBBXC6CY,10.69,2,0.2,3.74,32487.0778047567,86.9815,35.0
7444,APJ-2020-109932,2020-12-09,20201209,Katherine Rutherford,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,Strategic,Marketing Suite - Gold,Y3YQTIS6WA,237.1,3,0.2,20.75,32487.0778047567,86.9815,8.75
7445,APJ-2023-127474,2023-02-04,20230204,Amy Simpson,Australia,Sydney,APJ,ANZ,Kroger,1057,Retail,Enterprise,Support,GVOJWFGDO5,5.18,1,0.2,1.81,64603.9856308464,97.0631,35.0
7446,APJ-2023-127474,2023-02-04,20230204,Amy Simpson,Australia,Sydney,APJ,ANZ,Kroger,1057,Retail,Enterprise,Support,GN2UUE6JZD,65.58,2,0.2,23.77,64603.9856308464,97.0631,36.25
7447,APJ-2023-127474,2023-02-04,20230204,Amy Simpson,Australia,Sydney,APJ,ANZ,Kroger,1057,Retail,Enterprise,SaaS Connector Pack,CQSKP6PXZE,22.2,1,0.6,-26.08,64603.9856308464,97.0631,-117.5
7448,APJ-2023-127474,2023-02-04,20230204,Amy Simpson,Australia,Sydney,APJ,ANZ,Kroger,1057,Retail,Enterprise,Support,PAG1H6IILY,419.4,5,0.2,146.79,64603.9856308464,97.0631,35.0
7449,EMEA-2023-115448,2023-11-12,20231112,Olivia Hamilton,South Africa,Johannesburg,EMEA,MEA,State Farm Insurance Cos.,1082,Finance,SMB,SaaS Connector Pack,6CTR211S0H,88.92,5,0.2,14.45,6267.186814093,75.6592,16.25
7450,APJ-2023-105669,2023-09-18,20230918,Liam Young,Japan,Tokyo,APJ,JAPN,FedEx,1036,Transportation,Enterprise,ChatBot Plugin,84897F98JQ,9.91,3,0.2,3.22,32487.0778047567,86.9815,32.5
7451,APJ-2023-105669,2023-09-18,20230918,Liam Young,Japan,Tokyo,APJ,JAPN,FedEx,1036,Transportation,Enterprise,FinanceHub,ZIJ91QF4RL,318.43,5,0.3,-77.33,32487.0778047567,86.9815,-24.29
7452,APJ-2023-105669,2023-09-18,20230918,Liam Young,Japan,Tokyo,APJ,JAPN,FedEx,1036,Transportation,Enterprise,ContactMatcher,DLHFSFJYFC,5.8,5,0.8,-10.15,32487.0778047567,86.9815,-175.0
7453,APJ-2023-105669,2023-09-18,20230918,Liam Young,Japan,Tokyo,APJ,JAPN,FedEx,1036,Transportation,Enterprise,Site Analytics,P1HSLNXP9K,1415.76,6,0.2,88.48,32487.0778047567,86.9815,6.25
7454,APJ-2023-134796,2023-06-26,20230626,Elizabeth Hughes,Australia,Hobart,APJ,ANZ,Enel,1013,Energy,SMB,Site Analytics,8OZPL6ZFE2,148.48,2,0.2,16.7,64603.9856308464,97.0631,11.25
7455,APJ-2022-137743,2022-07-31,20220731,Faith Gray,Australia,Sydney,APJ,ANZ,Costco Wholesale,1025,Retail,SMB,FinanceHub,WYJOWB7P5U,9.25,4,0.2,3.12,64603.9856308464,97.0631,33.75
7456,APJ-2022-137743,2022-07-31,20220731,Faith Gray,Australia,Sydney,APJ,ANZ,Costco Wholesale,1025,Retail,SMB,Marketing Suite - Gold,9QUK8VEYVW,1036.62,2,0.2,51.83,64603.9856308464,97.0631,5.0
7457,EMEA-2021-137974,2021-04-16,20210416,Carol Edmunds,Spain,Madrid,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Site Analytics,3V1DEBQ6QN,569.64,2,0.0,148.11,35326.7683069278,95.7575,26.0
7458,EMEA-2021-137974,2021-04-16,20210416,Carol Edmunds,Spain,Madrid,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,ContactMatcher,8690P4OW64,9.14,1,0.0,4.57,35326.7683069278,95.7575,50.0
7459,EMEA-2021-137974,2021-04-16,20210416,Carol Edmunds,Spain,Madrid,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,WZVL9ZK2XD,1196.86,7,0.0,119.69,35326.7683069278,95.7575,10.0
7460,EMEA-2021-137974,2021-04-16,20210416,Carol Edmunds,Spain,Madrid,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Marketing Suite,NITAMEGFVC,523.26,9,0.0,125.58,35326.7683069278,95.7575,24.0
7461,AMER-2021-136987,2021-04-11,20210411,Sophie Murray,United States,New York City,AMER,NAMER,Alphabet,1053,Tech,SMB,Alchemy,IEZJ0K7Q0F,639.97,4,0.2,215.99,84534.0407841548,93.1444,33.75
7462,AMER-2021-136987,2021-04-11,20210411,Sophie Murray,United States,New York City,AMER,NAMER,Alphabet,1053,Tech,SMB,Support,WIXQJA2GFX,52.76,2,0.0,24.27,84534.0407841548,93.1444,46.0
7463,AMER-2021-138485,2021-02-27,20210227,Stewart Marshall,Canada,Toronto,AMER,NAMER,Daimler,1052,Transportation,SMB,Data Smasher,2INQJK5KKU,538.92,9,0.0,80.84,54340.3477224733,93.9564,15.0
7464,AMER-2022-103709,2022-09-09,20220909,Ryan Ellison,United States,Richmond,AMER,NAMER,Coca-Cola,1021,Consumer Products,SMB,ChatBot Plugin,AIZRAPVEYD,14.88,2,0.0,3.72,84534.0407841548,93.1444,25.0
7465,AMER-2022-103709,2022-09-09,20220909,Ryan Ellison,United States,Richmond,AMER,NAMER,Coca-Cola,1021,Consumer Products,SMB,Support,UHDZRSPOPM,34.24,8,0.0,15.41,84534.0407841548,93.1444,45.0
7466,AMER-2022-103709,2022-09-09,20220909,Ryan Ellison,United States,Richmond,AMER,NAMER,Coca-Cola,1021,Consumer Products,SMB,Marketing Suite - Gold,O5ARXKBVJP,261.74,2,0.0,65.44,84534.0407841548,93.1444,25.0
7467,AMER-2022-138282,2022-05-20,20220520,Nicholas Paterson,United States,New York City,AMER,NAMER,Walt Disney,1097,Communications,Strategic,OneView,J6IZYGTQQV,87.84,8,0.0,23.72,84534.0407841548,93.1444,27.0
7468,AMER-2023-148985,2023-11-12,20231112,Luke McDonald,United States,New York City,AMER,NAMER,Panasonic,1091,Tech,Enterprise,SaaS Connector Pack,WI4P2PYO16,34.92,4,0.0,11.87,84534.0407841548,93.1444,34.0
7469,EMEA-2020-138100,2020-09-15,20200915,Kimberly Short,United Kingdom,London,EMEA,UKIR,Chevron,1017,Energy,SMB,Support,IFMQ3YHO2U,14.94,3,0.0,7.02,53246.3676145108,96.2988,47.0
7470,EMEA-2020-138100,2020-09-15,20200915,Kimberly Short,United Kingdom,London,EMEA,UKIR,Chevron,1017,Energy,SMB,SaaS Connector Pack,NPKGTQTTCO,14.56,2,0.0,6.26,53246.3676145108,96.2988,43.0
7471,EMEA-2021-100734,2021-09-15,20210915,Gordon Dyer,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,ROQ4MWI78F,3.58,4,0.7,-2.86,46103.0840855884,88.6538,-80.0
7472,EMEA-2021-100734,2021-09-15,20210915,Gordon Dyer,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,Marketing Suite - Gold,TN3G9PZLH1,147.18,2,0.2,-29.44,46103.0840855884,88.6538,-20.0
7473,EMEA-2022-139997,2022-07-02,20220702,Alan Berry,Turkiye,Bursa,EMEA,MEA,Home Depot,1047,Retail,Enterprise,Alchemy,WS740GS3JT,1499.95,5,0.0,449.98,15892.7157287241,87.3079,30.0
7474,APJ-2022-109652,2022-04-11,20220411,Pippa Hunter,Australia,Sydney,APJ,ANZ,Samsung Electronics,1015,Tech,Strategic,ChatBot Plugin,8AL0PZ81QD,13.57,4,0.2,3.22,64603.9856308464,97.0631,23.75
7475,EMEA-2020-167199,2020-01-07,20200107,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,FinanceHub,KXD6LC2EZB,2573.82,9,0.0,746.41,112894.953240805,96.4974,29.0
7476,EMEA-2020-167199,2020-01-07,20200107,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,51R6986TT4,609.98,2,0.0,274.49,112894.953240805,96.4974,45.0
7477,EMEA-2020-167199,2020-01-07,20200107,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,ChatBot Plugin,KM6HF4I5BI,5.48,2,0.0,1.48,112894.953240805,96.4974,27.0
7478,EMEA-2020-167199,2020-01-07,20200107,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,Site Analytics,9HHLN9SY7S,391.98,2,0.0,113.67,112894.953240805,96.4974,29.0
7479,EMEA-2020-167199,2020-01-07,20200107,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,Site Analytics,6DT08CG4NM,755.96,4,0.0,204.11,112894.953240805,96.4974,27.0
7480,EMEA-2020-167199,2020-01-07,20200107,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,Storage,EL9IVQDQYK,31.12,4,0.0,0.31,112894.953240805,96.4974,1.0
7481,EMEA-2020-167199,2020-01-07,20200107,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,Support,J7233EJWT8,6.54,1,0.0,3.01,112894.953240805,96.4974,46.0
